Week_Num,datetime_x,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase
676,2012-12-09,32,32,0,0,1,0,0,0,0,0,14,93111,0.0003436758277754,2012-09-23,74.98571428571428,59.771428571428565,67.21428571428571,57.7,74.0,0.5858571428571429,11.114285714285714,1009.8142857142856,0.1428571428571428
677,2012-12-16,21,30,0,0,0,0,0,0,0,0,6,93111,0.0002255372619776,2012-09-30,74.01428571428572,56.957142857142856,65.12857142857143,53.785714285714285,68.92857142857143,0.083,8.757142857142856,1015.6285714285714,0.3928571428571428
678,2012-12-23,19,7,0,0,0,0,0,0,0,0,13,93111,0.0002040575227416,2012-10-07,74.51428571428572,54.285714285714285,64.42857142857143,53.285714285714285,70.11428571428571,0.0,7.6,1016.9,0.6285714285714287
679,2012-12-30,7,11,0,0,0,0,0,0,0,0,1,92241,7.588816253076181e-05,2012-10-14,69.87142857142858,49.58571428571429,59.35714285714285,45.1,63.10000000000001,0.0741428571428571,8.471428571428572,1017.8714285714286,0.8571428571428571
680,2013-01-06,19,8,0,0,0,0,0,0,0,0,14,92096,0.0002063064628214,2012-10-21,68.55714285714286,45.971428571428575,57.07142857142857,42.48571428571428,61.871428571428574,0.0197142857142857,9.285714285714286,1020.4714285714286,0.0942857142857142
681,2013-01-13,41,48,0,0,4,0,0,0,0,0,15,92096,0.0004451876302988,2012-10-28,63.84285714285714,47.971428571428575,56.04285714285714,46.65714285714285,72.55714285714285,0.5341428571428571,11.3,1017.9857142857144,0.3399999999999999
682,2013-01-20,43,28,0,0,0,0,0,0,0,0,28,92096,0.0004669041000694,2012-11-04,55.614285714285714,37.2,46.471428571428575,31.357142857142858,58.62857142857143,0.0228571428571428,10.842857142857143,1020.4714285714286,0.5757142857142857
683,2013-01-27,40,47,0,0,0,0,0,0,0,0,16,92096,0.0004343293954134,2012-11-11,54.18571428571429,40.1,47.62857142857143,40.114285714285714,76.88571428571429,0.2678571428571428,10.785714285714286,1016.7714285714284,0.8042857142857143
684,2013-02-03,22,24,0,0,2,0,0,0,0,0,3,92096,0.0002388811674774,2012-11-18,47.05714285714286,32.74285714285714,40.18571428571429,28.814285714285717,65.47142857142858,0.1104285714285714,11.657142857142857,1017.9857142857144,0.3242857142857143
685,2013-02-10,29,23,0,0,0,0,0,0,0,0,17,92096,0.0003148888116747,2012-11-25,45.6,28.542857142857144,37.285714285714285,26.428571428571427,66.5,0.035,8.814285714285715,1020.7,0.2857142857142857
686,2013-02-17,62,63,0,0,0,3,0,0,0,0,30,92096,0.0006732105628908,2012-12-02,42.98571428571428,26.97142857142857,34.68571428571428,19.82857142857143,56.71428571428572,0.0344285714285714,11.8,1022.1714285714286,0.5214285714285715
687,2013-02-24,44,23,0,0,0,1,0,0,0,0,33,92096,0.0004777623349548,2012-12-09,28.457142857142856,15.642857142857142,22.885714285714283,11.157142857142858,62.41428571428571,0.0967142857142857,13.357142857142858,1019.7714285714284,0.7485714285714286
688,2013-03-03,31,24,0,0,1,3,0,0,0,0,13,92096,0.0003366052814454,2012-12-16,35.028571428571425,16.728571428571428,26.12857142857143,18.342857142857145,73.71428571428571,0.1374285714285714,9.22857142857143,1025.1,0.4214285714285714
689,2013-03-10,21,23,0,0,2,0,0,0,0,0,5,92096,0.000228022932592,2012-12-23,29.428571428571427,18.12857142857143,24.042857142857144,13.05714285714286,64.21428571428571,0.0164285714285714,10.171428571428573,1026.2857142857142,0.2271428571428571
690,2013-03-17,51,55,0,0,4,0,0,0,0,0,13,92096,0.0005537699791521,2012-12-30,27.814285714285717,12.12857142857143,19.985714285714288,8.0,61.385714285714286,0.0444285714285714,8.885714285714286,1027.7714285714285,0.4585714285714286
691,2013-03-24,32,36,0,0,0,0,0,0,0,0,9,92096,0.0003474635163307,2013-01-06,24.3,3.457142857142857,14.071428571428571,1.6857142857142855,59.3,0.0137142857142857,9.4,1027.9142857142856,0.6942857142857143
692,2013-03-31,62,64,0,0,0,0,0,0,0,0,21,96846,0.0006401916444664,2013-01-13,30.842857142857145,12.657142857142857,22.014285714285712,10.242857142857144,62.15714285714286,0.0001428571428571,8.4,1027.242857142857,0.6542857142857142
693,2013-04-07,37,18,0,0,2,0,0,0,0,0,23,96846,0.0003820498523428,2013-01-20,34.6,17.985714285714288,26.428571428571427,16.771428571428572,68.0,0.0015714285714285,9.7,1027.3285714285714,0.1742857142857143
694,2013-04-14,42,44,0,0,0,1,0,0,0,0,24,96846,0.0004336782107676,2013-01-27,32.15714285714286,22.52857142857143,27.357142857142858,15.985714285714284,64.61428571428571,0.1048571428571428,11.528571428571428,1021.5142857142856,0.4014285714285714
695,2013-04-21,35,29,0,0,7,2,0,0,0,0,13,96846,0.000361398508973,2013-02-03,41.58571428571429,27.842857142857145,35.1,25.214285714285715,68.61428571428571,0.2741428571428571,9.714285714285714,1026.4,0.6385714285714286
696,2013-04-28,14,8,0,0,0,0,0,0,0,0,7,96846,0.0001445594035892,2013-02-10,29.814285714285717,14.071428571428571,21.985714285714288,11.085714285714284,64.81428571428572,0.1094285714285714,11.62857142857143,1025.071428571429,0.7457142857142857
697,2013-05-05,31,23,0,0,2,0,0,0,0,0,14,96846,0.0003200958222332,2013-02-17,35.6,18.557142857142857,27.74285714285714,13.685714285714283,57.68571428571429,0.0,9.342857142857143,1026.4857142857145,0.1228571428571428
698,2013-05-12,37,32,0,0,0,0,0,0,0,0,26,96846,0.0003820498523428,2013-02-24,36.34285714285714,22.75714285714286,29.814285714285717,12.0,49.885714285714286,0.0224285714285714,12.585714285714287,1026.8428571428572,0.3471428571428571
699,2013-05-19,42,30,0,0,0,0,0,0,0,0,15,96846,0.0004336782107676,2013-03-03,45.457142857142856,27.457142857142856,36.0,22.25714285714286,60.114285714285714,0.0228571428571428,10.985714285714286,1021.8714285714286,0.5814285714285715
700,2013-05-26,48,51,0,0,0,0,0,0,0,0,15,96846,0.0004956322408772,2013-03-10,54.5,31.728571428571428,42.771428571428565,28.15714285714285,59.871428571428574,0.0027142857142857,13.728571428571428,1016.2571428571428,0.83
701,2013-06-02,29,36,0,0,0,0,0,0,0,0,7,96846,0.0002994444788633,2013-03-17,52.07142857142857,29.7,40.8,26.085714285714285,59.114285714285714,0.0955714285714285,11.37142857142857,1021.0,0.2142857142857142
702,2013-06-09,43,39,0,0,4,1,0,0,0,0,17,96846,0.0004440038824525,2013-03-24,49.08571428571429,30.814285714285717,40.2,25.757142857142856,59.0,0.0418571428571428,11.228571428571428,1012.8142857142856,0.2942857142857143
703,2013-06-16,26,25,0,0,0,0,0,0,0,0,11,96846,0.0002684674638085,2013-03-31,51.31428571428571,30.27142857142857,40.82857142857143,19.428571428571427,46.25714285714286,0.0001428571428571,11.171428571428573,1019.842857142857,0.53
704,2013-06-23,39,34,0,0,1,0,0,0,0,0,15,96846,0.0004027011957127,2013-04-07,57.2,37.44285714285714,47.35714285714285,34.77142857142857,65.51428571428572,0.1344285714285714,10.4,1012.4571428571428,0.7771428571428572
705,2013-06-30,27,20,0,0,0,0,0,0,0,0,14,94524,0.0002856417417798,2013-04-14,53.65714285714286,34.871428571428574,45.04285714285714,26.214285714285715,50.785714285714285,0.0435714285714285,17.114285714285714,1014.1,0.3085714285714286
706,2013-07-07,36,35,0,0,0,0,0,0,1,0,8,94524,0.0003808556557064,2013-04-21,59.57142857142857,41.22857142857144,50.12857142857143,31.74285714285714,53.84285714285714,0.0564285714285714,12.94285714285714,1012.4571428571428,0.2514285714285714
707,2013-07-14,31,30,0,0,2,0,0,0,0,0,10,94524,0.0003279590368583,2013-04-28,62.1,43.54285714285714,52.82857142857143,39.68571428571429,64.18571428571428,0.0587142857142857,12.814285714285717,1014.157142857143,0.4771428571428571
708,2013-07-21,35,34,0,0,0,0,0,0,0,0,14,94524,0.0003702763319368,2013-05-05,65.21428571428571,44.8,55.42857142857143,42.3,64.22857142857143,0.1277142857142857,12.55714285714286,1013.9428571428572,0.7271428571428571
709,2013-07-28,41,45,0,0,0,1,0,0,0,0,14,94524,0.0004337522745546,2013-05-12,72.74285714285715,51.27142857142858,62.21428571428572,47.785714285714285,63.02857142857143,0.1567142857142856,11.785714285714286,1011.8142857142856,0.5385714285714286
710,2013-08-04,22,17,0,0,3,1,0,0,0,0,7,94524,0.0002327451229317,2013-05-19,76.02857142857144,57.82857142857143,66.55714285714285,49.72857142857144,58.34285714285714,0.219,10.785714285714286,1010.9571428571428,0.1985714285714286
711,2013-08-11,46,30,0,0,0,1,0,0,0,0,25,94524,0.0004866488934027,2013-05-26,79.39999999999999,55.871428571428574,67.15714285714286,53.114285714285714,64.35714285714286,0.0,9.571428571428571,1011.0428571428572,0.4328571428571429
712,2013-08-18,42,39,0,0,0,1,0,0,0,0,16,94524,0.0004443315983242,2013-06-02,75.89999999999999,58.72857142857144,67.02857142857142,56.2,71.74285714285715,0.4409999999999999,10.542857142857144,1008.7142857142856,0.6728571428571428
713,2013-08-25,35,31,0,0,1,1,0,0,2,0,12,94524,0.0003702763319368,2013-06-09,85.32857142857142,64.02857142857142,74.64285714285714,59.42857142857143,61.614285714285714,0.0011428571428571,9.328571428571427,1012.3285714285714,0.7671428571428571
714,2013-09-01,33,43,0,0,0,1,0,0,1,0,9,94524,0.0003491176843976,2013-06-16,81.64285714285714,66.3,74.04285714285713,61.57142857142857,67.85714285714286,0.0752857142857142,8.914285714285715,1009.6285714285714,0.15
715,2013-09-08,25,32,1,0,1,0,0,0,0,0,3,94524,0.0002644830942406,2013-06-23,82.55714285714285,68.12857142857142,74.74285714285715,65.8,75.37142857142858,0.1507142857142857,8.2,1003.2428571428572,0.3828571428571429
716,2013-09-15,6,2,0,0,0,0,0,0,0,0,5,94524,6.347594261774788e-05,2013-06-30,86.91428571428571,67.75714285714285,76.8142857142857,64.77142857142857,68.14285714285714,0.0152857142857142,9.714285714285714,1006.4428571428572,0.6271428571428571
717,2013-09-22,36,26,0,0,0,1,0,0,0,0,26,94524,0.0003808556557064,2013-07-07,84.67142857142858,71.08571428571427,77.28571428571429,69.51428571428572,78.14285714285714,0.5234285714285714,11.828571428571427,1002.2428571428572,0.86
718,2013-09-29,30,24,0,0,1,0,0,0,0,0,14,103689,0.0002893267366837,2013-07-14,78.82857142857144,74.08571428571429,76.34285714285714,73.07142857142857,89.71428571428571,2.0668571428571427,13.94285714285714,1008.0285714285714,0.0985714285714285
719,2013-10-06,26,18,0,0,0,0,0,0,1,0,12,105217,0.0002471083570145,2013-07-21,84.2,75.27142857142857,79.24285714285715,72.95714285714286,81.84285714285714,0.3195714285714285,15.314285714285717,1008.4428571428572,0.3371428571428571
720,2013-10-13,22,26,0,0,0,0,0,0,0,0,7,105217,0.0002090916867046,2013-07-28,84.57142857142857,73.65714285714286,78.47142857142856,71.81428571428572,81.01428571428572,0.968,12.457142857142856,1003.5428571428572,0.5771428571428572
721,2013-10-20,36,17,0,0,0,0,0,0,0,0,24,105217,0.0003421500327893,2013-08-04,87.8,76.3,81.15714285714286,73.72857142857143,78.98571428571428,0.2202857142857142,11.028571428571428,1004.7714285714284,0.8114285714285714
722,2013-10-27,26,23,0,0,0,0,0,0,0,0,11,105217,0.0002471083570145,2013-08-11,89.05714285714285,76.98571428571428,82.75714285714285,76.15714285714286,81.11428571428571,0.3408571428571428,10.857142857142858,1005.9714285714286,0.3271428571428571
723,2013-11-03,16,14,0,0,2,1,0,0,0,0,8,105217,0.0001520666812397,2013-08-18,90.7,77.97142857142856,83.64285714285714,74.48571428571428,75.10000000000001,0.0272857142857142,11.328571428571427,1008.0428571428572,0.29
724,2013-11-10,43,46,0,0,9,0,0,0,0,0,13,105217,0.0004086792058317,2013-08-25,89.37142857142858,72.98571428571428,80.94285714285715,69.17142857142856,69.98571428571428,0.3465714285714286,8.042857142857143,1007.0857142857144,0.5328571428571428
725,2013-11-17,43,30,0,0,1,0,0,0,1,0,31,105217,0.0004086792058317,2013-09-01,83.91428571428571,69.92857142857143,76.8,65.91428571428571,71.1,0.1452857142857143,11.671428571428573,1005.4142857142856,0.7642857142857142
726,2013-11-24,34,28,0,0,10,0,0,0,0,0,17,105217,0.0003231416976344,2013-09-08,78.81428571428572,61.3,70.38571428571429,55.74285714285714,62.25714285714286,0.0,8.957142857142857,1015.7142857142856,0.42
727,2013-12-01,41,48,0,0,3,0,0,0,0,0,19,105217,0.0003896708706767,2013-09-15,78.6,66.94285714285715,72.18571428571428,65.7,81.48571428571428,0.6289999999999999,8.042857142857143,1012.6714285714286,0.2342857142857143
728,2013-12-08,58,35,0,0,6,0,0,0,1,0,42,105217,0.0005512417194939,2013-09-22,83.44285714285715,63.67142857142857,72.71428571428571,59.18571428571429,65.2,0.0,8.585714285714285,1016.7571428571428,0.4871428571428571
729,2013-12-15,22,18,0,0,0,0,0,0,0,0,10,105217,0.0002090916867046,2013-09-29,73.72857142857143,58.58571428571429,66.05714285714285,54.1,68.38571428571429,0.1558571428571428,9.357142857142858,1015.2142857142856,0.7142857142857143
730,2013-12-22,18,16,0,0,1,0,0,0,0,0,2,105217,0.0001710750163946,2013-10-06,76.52857142857144,54.1,65.61428571428571,52.54285714285714,65.68571428571428,0.0058571428571428,9.828571428571427,1018.3857142857142,0.6528571428571429
731,2013-12-29,12,9,0,0,0,0,0,0,0,0,4,106894,0.0001122607442887,2013-10-13,74.92857142857143,56.7,66.04285714285714,55.35714285714285,70.7,0.0564285714285714,9.857142857142858,1016.3857142857142,0.1828571428571428
732,2014-01-05,14,14,0,0,0,0,0,0,0,0,6,107565,0.0001301538604564,2013-10-20,67.55714285714285,44.971428571428575,55.9,44.6,68.62857142857142,0.0182857142857142,8.82857142857143,1023.1428571428572,0.4328571428571429
733,2014-01-12,32,22,0,0,0,0,0,0,0,0,23,107565,0.0002974945381862,2013-10-27,65.62857142857142,42.82857142857143,54.18571428571429,38.31428571428571,57.84285714285714,0.0,10.142857142857142,1019.8857142857142,0.6642857142857144
734,2014-01-19,39,26,0,0,16,0,0,0,0,0,17,107565,0.0003625714684144,2013-11-03,62.957142857142856,42.42857142857143,52.21428571428572,42.142857142857146,70.97142857142856,0.0467142857142857,6.985714285714286,1024.1285714285714,0.7485714285714286
735,2014-01-26,26,22,0,0,0,0,0,0,0,0,11,107565,0.0002417143122762,2013-11-10,59.457142857142856,41.3,50.7,37.8,64.52857142857142,0.0391428571428571,9.37142857142857,1022.0714285714286,0.13
736,2014-02-02,31,20,0,0,0,0,0,0,0,1,18,107565,0.0002881978338678,2013-11-17,49.58571428571429,33.25714285714286,41.457142857142856,25.942857142857143,57.1,0.033,10.285714285714286,1020.0857142857144,0.3757142857142857
737,2014-02-09,15,8,0,0,0,0,0,0,0,0,7,107565,0.0001394505647747,2013-11-24,46.371428571428574,28.857142857142858,37.771428571428565,24.02857142857143,59.32857142857143,0.055,11.614285714285714,1020.2714285714284,0.6114285714285714
738,2014-02-16,24,21,0,0,0,0,0,0,0,0,10,107565,0.0002231209036396,2013-12-01,43.614285714285714,26.47142857142857,35.05714285714286,23.27142857142857,63.32857142857143,0.1015714285714285,13.471428571428572,1017.2714285714284,0.8371428571428572
739,2014-02-23,24,13,0,0,7,0,0,0,0,0,20,107565,0.0002231209036396,2013-12-08,47.82857142857143,30.457142857142856,39.55714285714286,29.585714285714285,69.47142857142856,0.0005714285714285,7.542857142857144,1021.0857142857144,0.2157142857142857
740,2014-03-02,51,39,0,0,1,0,0,0,0,0,29,107565,0.0004741319202342,2013-12-15,33.2,20.985714285714288,27.52857142857143,17.17142857142857,66.5,0.1282857142857142,11.485714285714286,1019.8,0.3171428571428571
741,2014-03-09,40,36,0,0,6,0,0,0,1,0,18,107565,0.0003718681727327,2013-12-22,35.2,19.642857142857142,27.642857142857142,15.87142857142857,61.885714285714286,0.0061428571428571,8.6,1025.942857142857,0.5585714285714286
742,2014-03-16,36,34,0,0,0,0,0,0,0,0,19,107565,0.0003346813554594,2013-12-29,34.114285714285714,18.957142857142856,26.585714285714285,14.44285714285714,61.31428571428571,0.0112857142857142,9.757142857142856,1024.7142857142858,0.7885714285714285
743,2014-03-23,42,41,0,0,2,0,0,0,0,0,13,107565,0.0003904615813694,2014-01-05,46.1,26.0,37.333333333333336,23.933333333333337,59.96666666666667,0.0,15.7,1014.2,0.6266666666666666
743,2014-03-23,42,41,0,0,2,0,0,0,0,0,13,107565,0.0003904615813694,2014-01-05,42.88,25.12,34.04,17.84,53.220000000000006,0.0,10.24,1019.22,0.0579999999999999
744,2014-03-30,33,37,0,0,1,1,0,0,0,0,13,101625,0.0003247232472324,2014-01-12,36.1,20.15714285714285,28.457142857142856,11.085714285714284,51.3,0.0,10.12857142857143,1027.9714285714283,0.2628571428571428
745,2014-04-06,37,34,0,0,0,0,0,0,0,0,32,100635,0.000367665325185,2014-01-19,34.857142857142854,16.714285714285715,26.428571428571427,8.185714285714287,48.82857142857143,0.0,9.471428571428572,1030.314285714286,0.4985714285714286
746,2014-04-13,38,27,0,0,1,0,0,0,0,0,24,100635,0.0003776022258657,2014-01-26,37.42857142857143,22.428571428571427,30.214285714285715,19.685714285714287,65.98571428571428,0.051,9.485714285714286,1023.7142857142856,0.7328571428571429
747,2014-04-20,31,30,0,0,2,1,0,0,1,0,11,100635,0.000308043921101,2014-02-02,43.21428571428572,26.4,35.542857142857144,20.58571428571429,59.44285714285714,0.0714285714285714,9.842857142857143,1019.8,0.5428571428571428
748,2014-04-27,20,20,0,0,0,0,0,0,0,0,12,100635,0.0001987380136135,2014-02-09,35.32857142857143,22.0,28.185714285714287,9.37142857142857,48.65714285714286,0.0221428571428571,10.87142857142857,1022.6428571428572,0.2085714285714285
749,2014-05-04,32,42,0,0,1,0,0,0,0,0,6,100635,0.0003179808217816,2014-02-16,42.74285714285714,25.342857142857145,33.75714285714285,18.857142857142858,56.51428571428572,0.002,8.6,1027.9571428571428,0.4371428571428571
750,2014-05-11,31,29,0,0,0,1,0,0,0,0,21,100635,0.000308043921101,2014-02-23,44.08571428571429,26.414285714285715,35.285714285714285,19.285714285714285,54.67142857142857,0.0,9.285714285714286,1028.8142857142857,0.6728571428571428
751,2014-05-18,30,34,0,0,2,0,0,0,0,0,9,100635,0.0002981070204203,2014-03-02,53.22857142857144,31.485714285714288,41.68571428571429,27.37142857142857,59.52857142857143,0.0002857142857142,9.185714285714283,1023.6428571428572,0.6385714285714286
752,2014-05-25,24,22,0,0,3,0,0,0,0,0,9,100635,0.0002384856163362,2014-03-09,44.51428571428572,27.228571428571428,35.9,14.228571428571428,44.65714285714286,0.0112857142857142,13.428571428571429,1025.2857142857142,0.16
753,2014-06-01,44,31,0,0,5,0,0,0,0,0,24,100635,0.0004372236299498,2014-03-16,51.271428571428565,30.6,41.34285714285714,26.97142857142857,58.98571428571428,0.0038571428571428,11.9,1020.5,0.3842857142857143
754,2014-06-08,47,30,0,0,2,2,0,0,0,0,26,100635,0.0004670343319918,2014-03-23,58.385714285714286,37.91428571428571,47.9,34.8,63.58571428571429,0.0074285714285714,14.714285714285714,1019.157142857143,0.62
755,2014-06-15,22,27,0,0,0,0,0,0,0,0,9,100635,0.0002186118149749,2014-03-30,67.21428571428571,47.72857142857144,56.871428571428574,43.35714285714285,63.3,0.02,11.071428571428571,1014.4142857142856,0.8685714285714285
756,2014-06-22,20,26,0,0,0,0,0,0,0,0,6,100635,0.0001987380136135,2014-04-06,60.92857142857143,39.5,50.68571428571429,28.87142857142857,47.4,0.0027142857142857,13.87142857142857,1015.7857142857144,0.1057142857142857
757,2014-06-29,25,27,0,0,0,0,0,0,0,0,9,98739,0.0002531927607125,2014-04-13,65.12857142857142,44.17142857142857,53.771428571428565,41.85714285714285,66.54285714285714,0.0,9.571428571428571,1018.0857142857144,0.3342857142857142
758,2014-07-06,52,62,0,0,0,3,0,0,0,0,13,98424,0.0005283264244493,2014-04-20,67.95714285714287,48.04285714285714,57.52857142857143,43.21428571428572,62.18571428571429,0.0194285714285714,9.957142857142856,1017.3857142857142,0.5657142857142857
759,2014-07-13,56,48,0,0,0,4,0,0,0,0,27,98424,0.0005689669186377,2014-04-27,73.75714285714285,49.24285714285714,61.385714285714286,40.114285714285714,51.18571428571429,0.0355714285714285,10.2,1019.3857142857142,0.8171428571428571
760,2014-07-20,23,21,0,0,1,0,0,0,0,0,10,98424,0.0002336828415833,2014-05-04,68.07142857142857,50.285714285714285,58.1,44.7,63.385714285714286,0.133,13.857142857142858,1013.6,0.2028571428571428
761,2014-07-27,21,23,0,0,0,2,0,0,0,0,7,98424,0.0002133625944891,2014-05-11,70.41428571428571,48.58571428571429,59.62857142857143,40.44285714285714,53.81428571428571,0.0984285714285714,16.04285714285714,1015.4857142857144,0.2857142857142857
762,2014-08-03,9,7,0,0,0,0,0,0,0,0,6,98424,9.1441111923921e-05,2014-05-18,76.41428571428571,55.24285714285714,65.41428571428571,49.371428571428574,59.42857142857143,0.1214285714285714,12.328571428571427,1006.8571428571428,0.5128571428571428
763,2014-08-10,17,14,0,0,0,0,0,0,0,0,5,98424,0.0001727221003007,2014-05-25,79.67142857142858,59.15714285714286,68.48571428571428,54.114285714285714,62.84285714285714,0.0271428571428571,11.12857142857143,1011.6142857142858,0.7642857142857142
764,2014-08-17,32,42,0,0,0,0,0,0,0,0,10,98424,0.0003251239535072,2014-06-01,85.02857142857144,62.5,73.5,54.9,55.24285714285714,0.0968571428571428,10.671428571428573,1006.1142857142858,0.4371428571428571
765,2014-08-24,17,20,0,0,0,0,0,0,0,0,3,98424,0.0001727221003007,2014-06-08,78.31428571428572,65.07142857142857,71.82857142857144,59.98571428571428,67.97142857142858,0.1948571428571428,10.585714285714284,1005.8142857142856,0.2357142857142857
766,2014-08-31,14,10,0,0,0,0,0,0,0,0,11,98424,0.0001422417296594,2014-06-15,80.88571428571429,64.34285714285714,71.34285714285714,60.957142857142856,71.45714285714286,0.1452857142857142,11.657142857142857,1006.4571428571428,0.4671428571428571
767,2014-09-07,28,9,0,0,1,0,0,0,1,0,12,98424,0.0002844834593188,2014-06-22,82.82857142857142,67.68571428571428,74.31428571428572,63.58571428571429,70.78571428571429,0.0809999999999999,9.1,1006.1857142857144,0.71
768,2014-09-14,24,14,0,0,0,0,0,0,1,0,9,98424,0.0002438429651304,2014-06-29,82.0,67.6,74.07142857142857,63.71428571428572,71.65714285714286,1.192,9.87142857142857,1005.7857142857144,0.53
769,2014-09-21,54,18,0,0,6,0,0,0,0,0,51,98424,0.0005486466715435,2014-07-06,85.01428571428572,70.0,77.07142857142857,65.71428571428571,69.68571428571428,0.119,9.785714285714286,1007.0428571428572,0.19
770,2014-09-28,29,28,0,0,2,1,0,0,0,0,10,103419,0.0002804126901246,2014-07-13,88.57142857142857,72.64285714285714,79.54285714285713,67.31428571428572,68.34285714285714,0.0064285714285714,13.0,1002.3857142857142,0.4242857142857142
771,2014-10-05,14,12,0,0,0,0,0,0,0,0,8,105418,0.0001328046443681,2014-07-20,87.60000000000001,72.77142857142857,79.38571428571429,69.39999999999999,72.85714285714286,0.175,10.171428571428573,1010.4,0.6642857142857144
772,2014-10-12,30,29,0,0,0,1,0,0,0,0,7,105418,0.0002845813807888,2014-07-27,83.27142857142857,70.97142857142858,76.81428571428572,69.71428571428571,79.87142857142858,1.006,14.285714285714286,1006.9142857142856,0.7585714285714286
773,2014-10-19,26,23,0,0,7,1,0,0,0,0,10,105418,0.0002466371966836,2014-08-03,90.44285714285716,75.24285714285715,82.21428571428571,70.34285714285714,69.0,0.0938571428571428,11.228571428571428,1006.4857142857144,0.1399999999999999
774,2014-10-26,21,22,0,0,3,0,0,0,0,0,6,105418,0.0001992069665522,2014-08-10,83.91428571428571,71.82857142857144,77.51428571428572,68.41428571428571,75.85714285714286,0.3645714285714286,10.571428571428571,1004.3142857142856,0.3728571428571428
775,2014-11-02,36,27,0,0,0,0,0,0,0,0,20,105418,0.0003414976569466,2014-08-17,81.71428571428571,69.18571428571428,75.2,66.91428571428571,76.55714285714285,0.0198571428571428,7.928571428571429,1007.8142857142856,0.6171428571428572
776,2014-11-09,29,26,0,0,1,0,0,0,0,0,15,105418,0.0002750953347625,2014-08-24,80.67142857142858,70.27142857142857,74.78571428571429,69.0,83.22857142857143,0.4465714285714285,8.328571428571427,1009.4714285714286,0.85
777,2014-11-16,29,27,0,0,6,0,0,0,0,0,11,105418,0.0002750953347625,2014-08-31,84.61428571428571,68.61428571428571,76.27142857142857,65.17142857142856,69.98571428571428,0.104,7.914285714285714,1013.2,0.09
778,2014-11-23,28,30,0,0,2,1,0,0,0,0,13,105418,0.0002656092887362,2014-09-07,82.31428571428572,66.47142857142858,73.57142857142857,64.37142857142858,74.94285714285715,0.3637142857142857,9.085714285714284,1010.0714285714286,0.3271428571428571
779,2014-11-30,30,13,0,0,0,0,0,0,0,0,16,105418,0.0002845813807888,2014-09-14,82.67142857142858,62.98571428571428,72.64285714285714,59.62857142857143,66.02857142857142,0.0008571428571428,7.857142857142857,1011.6,0.5671428571428571
780,2014-12-07,42,37,1,0,1,0,0,0,0,0,21,105418,0.0003984139331044,2014-09-21,79.07142857142857,60.057142857142864,68.94285714285715,52.67142857142857,58.82857142857143,0.0,7.585714285714286,1015.5571428571428,0.8014285714285715
781,2014-12-14,25,22,0,0,0,0,0,0,0,0,11,105418,0.0002371511506573,2014-09-28,78.28571428571429,61.55714285714286,69.94285714285715,59.01428571428572,70.94285714285715,0.0472857142857142,9.0,1015.4571428571428,0.3185714285714285
782,2014-12-21,27,26,0,0,0,0,0,0,0,0,15,105418,0.0002561232427099,2014-10-05,71.95714285714286,57.15714285714286,64.31428571428572,53.971428571428575,71.5,0.1428571428571428,9.414285714285716,1015.5714285714286,0.2728571428571428
783,2014-12-28,15,9,0,0,0,0,0,0,0,0,8,104090,0.0001441060620616,2014-10-12,76.72857142857143,50.18571428571429,62.98571428571428,48.31428571428571,62.385714285714286,0.0,8.814285714285715,1021.0714285714286,0.5214285714285715
784,2015-01-04,18,23,0,0,0,0,0,0,0,0,3,103095,0.0001745962461807,2014-10-19,68.91428571428571,46.4,57.7,41.32857142857143,57.91428571428571,0.0164285714285714,10.37142857142857,1019.5285714285714,0.7485714285714286
785,2015-01-11,10,8,0,0,0,0,0,0,0,0,4,103095,9.699791454483727e-05,2014-10-26,66.14285714285714,50.44285714285714,57.74285714285714,51.0,79.64285714285714,0.2445714285714285,8.685714285714285,1019.3,0.5457142857142857
786,2015-01-18,22,25,0,0,0,0,0,0,0,0,7,103095,0.0002133954119986,2014-11-02,65.32857142857144,44.71428571428572,54.25714285714286,36.385714285714286,54.371428571428574,0.0257142857142857,9.214285714285714,1020.7285714285714,0.22
787,2015-01-25,33,33,0,0,0,0,0,0,0,0,20,103095,0.0003200931179979,2014-11-09,60.98571428571428,40.02857142857143,50.24285714285714,34.58571428571428,57.72857142857144,0.0027142857142857,8.528571428571428,1022.3857142857142,0.4685714285714285
788,2015-02-01,31,18,0,0,3,0,0,0,0,0,20,103095,0.0003006935350889,2014-11-16,51.4,31.185714285714287,41.457142857142856,23.2,51.271428571428565,0.0395714285714285,11.185714285714283,1022.6857142857144,0.6957142857142857
789,2015-02-08,14,15,0,0,0,1,0,0,0,0,11,103095,0.0001357970803627,2014-11-23,54.1,35.41428571428571,44.84285714285714,34.371428571428574,69.38571428571429,0.0451428571428571,8.1,1025.6,0.6399999999999999
790,2015-02-15,9,6,0,0,0,0,0,0,1,0,4,103095,8.729812309035356e-05,2014-11-30,55.52857142857143,40.31428571428571,47.9,39.34285714285714,74.10000000000001,0.1464285714285714,9.742857142857144,1018.7571428571428,0.1657142857142857
